Timestamp,Value,Value,Value
27/04/2013 09:16:23,-31.673757,28.091675,60.197249
27/04/2013 09:16:20,-31.675013,28.082767,66.607089
27/04/2013 09:16:17,-31.676347,28.073372,73.132005
27/04/2013 09:05:29,-31.677715,28.063567,66.802721
27/04/2013 09:04:58,-31.679065,28.053982,64.178945
27/04/2013 09:04:28,-31.680057,28.046153,39.862985
27/04/2013 09:03:56,-31.680525,28.041832,22.520745
27/04/2013 09:03:26,-31.680915,28.037778,31.427774
27/04/2013 09:02:54,-31.680978,28.033162,30.553182
27/04/2013 09:02:23,-31.682815,28.02934,33.453146
27/04/2013 09:01:52,-31.682033,28.022688,55.87032
27/04/2013 09:01:21,-31.678268,28.01807,47.80336
27/04/2013 09:00:50,-31.67616,28.01142,56.733405
27/04/2013 09:00:19,-31.67442,28.005168,27.319493
27/04/2013 08:59:48,-31.67546,28.001847,27.814328
27/04/2013 08:59:17,-31.676657,27.999678,23.855649
27/04/2013 08:58:51,-31.676068,27.996633,33.303544
27/04/2013 08:58:15,-31.676672,27.991812,36.145968
27/04/2013 08:57:53,-31.680052,27.987453,43.407384
27/04/2013 08:57:51,-31.685488,27.989162,58.517112
27/04/2013 08:57:49,-31.690935,27.985085,50.070394
27/04/2013 08:57:46,-31.696525,27.981088,63.638079
27/04/2013 08:57:44,-31.699023,27.975085,53.925504
27/04/2013 08:57:11,-31.702717,27.969442,60.254788
27/04/2013 08:57:08,-31.70924,27.964285,58.309972
27/04/2013 08:57:05,-31.715075,27.959922,51.485852
27/04/2013 08:57:02,-31.721492,27.957465,51.39379
27/04/2013 08:56:59,-31.726968,27.953625,54.949697
27/04/2013 08:56:56,-31.732238,27.949908,51.739024
27/04/2013 08:56:53,-31.738868,27.949483,54.328277
27/04/2013 08:56:50,-31.746137,27.949408,63.615063
27/04/2013 08:56:47,-31.75324,27.945715,60.553991
27/04/2013 08:56:44,-31.759187,27.941893,53.983043
27/04/2013 08:56:41,-31.765327,27.936488,64.547194
27/04/2013 08:56:38,-31.773182,27.932527,67.988023
27/04/2013 08:49:09,-31.78019,27.928455,60.093679
27/04/2013 08:48:38,-31.785123,27.922847,53.108451
27/04/2013 08:48:08,-31.789943,27.917345,47.320032
27/04/2013 08:47:37,-31.794027,27.912687,49.471989
27/04/2013 08:47:06,-31.798565,27.907513,57.941723
27/04/2013 08:46:36,-31.803962,27.901347,65.744004
27/04/2013 08:46:04,-31.809812,27.894645,68.770553
27/04/2013 08:45:32,-31.815893,27.887908,60.082172
27/04/2013 08:45:03,-31.82217,27.883115,67.907469
27/04/2013 08:44:31,-31.82923,27.87777,66.952322
27/04/2013 08:44:01,-31.836348,27.872387,69.541575
27/04/2013 08:43:29,-31.843657,27.866847,68.356273
27/04/2013 08:42:57,-31.850593,27.861595,61.451599
27/04/2013 08:42:26,-31.856573,27.857037,52.394968
27/04/2013 08:41:55,-31.86419,27.853143,69.599114
27/04/2013 08:41:24,-31.87222,27.849897,63.511493
27/04/2013 08:40:53,-31.880187,27.846687,67.895961
27/04/2013 08:40:22,-31.888168,27.843483,63.131736
27/04/2013 08:39:52,-31.89553,27.839188,69.610622
27/04/2013 08:39:20,-31.903542,27.836315,69.081263
27/04/2013 08:38:51,-31.911908,27.838255,62.936104
27/04/2013 08:38:19,-31.919867,27.837902,68.931662
27/04/2013 08:37:47,-31.928205,27.837532,63.465462
27/04/2013 08:37:17,-31.935802,27.837197,61.934926
27/04/2013 08:36:45,-31.94287,27.836093,59.391704
27/04/2013 08:36:15,-31.94968,27.83115,65.686465
27/04/2013 08:35:44,-31.95649,27.825965,61.359536
27/04/2013 08:35:13,-31.962423,27.821445,58.033785
27/04/2013 08:34:42,-31.969172,27.816315,67.677313
27/04/2013 08:34:12,-31.973977,27.80967,54.938189
27/04/2013 08:33:40,-31.977373,27.803005,50.968002
27/04/2013 08:33:09,-31.982218,27.799143,35.167806
27/04/2013 08:32:39,-31.986915,27.79403,62.890072
27/04/2013 08:32:37,-31.990307,27.786292,65.709481
27/04/2013 08:31:36,-31.997445,27.781653,67.37811
27/04/2013 08:31:06,-32.004662,27.7775,57.527442
27/04/2013 08:30:35,-32.008662,27.77137,56.595311
27/04/2013 08:30:03,-32.00952,27.764893,37.572934
27/04/2013 08:29:32,-32.009172,27.759443,40.484405
27/04/2013 08:29:01,-32.008903,27.752992,52.187828
27/04/2013 08:28:31,-32.014088,27.748898,55.283423
27/04/2013 08:28:00,-32.015783,27.740565,58.194894
27/04/2013 08:27:28,-32.017168,27.731708,62.314683
27/04/2013 08:26:58,-32.018623,27.722388,67.343587
27/04/2013 08:26:27,-32.020147,27.712663,68.103101
27/04/2013 08:25:56,-32.021637,27.70327,62.855549
27/04/2013 08:25:25,-32.0215,27.694793,57.584981
27/04/2013 08:24:54,-32.019352,27.686183,67.665805
27/04/2013 08:24:23,-32.01705,27.676952,63.546016
27/04/2013 08:23:59,-32.014753,27.667817,65.479325
27/04/2013 08:23:20,-32.014825,27.657962,66.630104
27/04/2013 08:22:50,-32.015452,27.648915,58.758776
27/04/2013 08:22:19,-32.016067,27.640033,60.588514
27/04/2013 08:21:48,-32.016702,27.63079,62.763487
27/04/2013 08:21:18,-32.017335,27.621493,63.799188
27/04/2013 08:20:47,-32.017963,27.612688,55.709211
27/04/2013 08:20:15,-32.017672,27.605147,48.735491
27/04/2013 08:19:44,-32.015592,27.598145,52.820756
27/04/2013 08:19:23,-32.01322,27.590165,57.872676
27/04/2013 08:19:22,-32.010853,27.583623,35.351931
27/04/2013 08:19:20,-32.009062,27.582578,35.087252
27/04/2013 08:17:43,-32.006018,27.58525,13.418083
27/04/2013 08:17:11,-32.003582,27.583385,9.344325
27/04/2013 08:16:41,-32.002635,27.582663,4.016219
27/04/2013 08:16:10,-32.001765,27.58205,0.218648
27/04/2013 08:15:39,-32.00177,27.582052,0
27/04/2013 08:15:08,-32.00177,27.582052,0
27/04/2013 08:14:37,-32.001773,27.582048,0
27/04/2013 08:14:06,-32.001773,27.582048,0
27/04/2013 08:13:35,-32.001773,27.582047,0
27/04/2013 08:13:04,-32.001777,27.582045,0
27/04/2013 08:12:33,-32.001778,27.582043,0
27/04/2013 08:12:02,-32.001783,27.58204,0
27/04/2013 08:11:32,-32.001783,27.58204,0
27/04/2013 08:11:01,-32.001783,27.58204,0
27/04/2013 08:10:30,-32.001783,27.58204,0
27/04/2013 08:09:59,-32.00179,27.582045,0
27/04/2013 08:09:28,-32.00179,27.582045,0
27/04/2013 08:08:57,-32.001792,27.582045,0
27/04/2013 08:08:27,-32.001792,27.582043,0
27/04/2013 08:07:55,-32.001792,27.582045,0
27/04/2013 08:07:24,-32.001792,27.582045,0
27/04/2013 08:06:53,-32.001792,27.582043,0
27/04/2013 08:06:23,-32.001792,27.582043,0
27/04/2013 08:05:51,-32.001792,27.582042,0
27/04/2013 08:05:20,-32.001792,27.582042,0
27/04/2013 08:04:49,-32.001792,27.582042,0
27/04/2013 08:04:19,-32.001792,27.582042,0
27/04/2013 08:03:48,-32.001792,27.582042,0
27/04/2013 08:03:17,-32.001793,27.582042,0
27/04/2013 08:02:46,-32.001793,27.582042,0
27/04/2013 08:02:15,-32.001793,27.582042,0
27/04/2013 08:01:45,-32.001793,27.582042,0
27/04/2013 08:01:14,-32.001793,27.582042,0
27/04/2013 08:00:42,-32.001793,27.582042,0
27/04/2013 08:00:11,-32.001793,27.582042,0
27/04/2013 07:59:40,-32.001793,27.582042,0
27/04/2013 07:59:09,-32.001793,27.582043,0
27/04/2013 07:58:39,-32.001793,27.582043,0
27/04/2013 07:58:08,-32.001792,27.582043,0
27/04/2013 07:57:37,-32.001792,27.582043,0
27/04/2013 07:57:05,-32.001792,27.582048,0
27/04/2013 07:56:35,-32.001792,27.582048,0
27/04/2013 07:56:04,-32.001793,27.58205,0
27/04/2013 07:55:33,-32.001793,27.582052,0
27/04/2013 07:55:02,-32.001793,27.582052,0
27/04/2013 07:54:32,-32.001793,27.582052,0
27/04/2013 07:54:00,-32.001793,27.582052,0
27/04/2013 07:53:29,-32.001793,27.582055,0
27/04/2013 07:52:58,-32.001598,27.58185,11.530806
27/04/2013 07:52:27,-32.000227,27.580772,17.894613
27/04/2013 07:51:57,-31.999245,27.579488,14.465292
27/04/2013 07:51:25,-32.000185,27.577985,13.164912
27/04/2013 07:50:54,-32.00031,27.576807,10.817323
27/04/2013 07:50:23,-31.9989,27.574067,23.775094
27/04/2013 07:50:03,-31.998667,27.572015,8.64235
27/04/2013 07:50:00,-31.995853,27.56825,60.358359
27/04/2013 07:49:58,-31.989713,27.560067,80.669608
27/04/2013 07:49:56,-31.98372,27.552008,69.035232
27/04/2013 07:49:54,-31.981205,27.542817,66.112254
27/04/2013 07:49:52,-31.978655,27.535105,69.748715
27/04/2013 07:49:03,-31.974415,27.526437,48.447796
27/04/2013 07:49:00,-31.972008,27.521543,35.121775
27/04/2013 07:48:57,-31.96955,27.517265,39.47172
27/04/2013 07:48:54,-31.966293,27.51206,49.725161
27/04/2013 07:48:51,-31.964963,27.503893,61.014303
27/04/2013 07:48:48,-31.964313,27.493958,72.188367
27/04/2013 07:48:45,-31.963633,27.483622,69.380466
27/04/2013 07:48:42,-31.963613,27.47428,59.944078
27/04/2013 07:48:39,-31.965443,27.465675,61.336521
27/04/2013 07:48:36,-31.966033,27.45669,61.106365
27/04/2013 07:48:33,-31.96921,27.448912,59.990109
27/04/2013 07:48:30,-31.975112,27.443358,65.111076
27/04/2013 07:48:27,-31.981067,27.437777,55.939367
27/04/2013 07:48:24,-31.986283,27.431607,67.585251
27/04/2013 07:48:21,-31.989902,27.42269,67.228509
27/04/2013 07:48:18,-31.993555,27.413622,69.414989
27/04/2013 07:48:15,-31.9972,27.404575,69.173326
27/04/2013 07:39:19,-32.000867,27.39548,64.742827
27/04/2013 07:39:17,-32.004018,27.387663,54.040582
27/04/2013 07:39:15,-32.006765,27.380512,63.753157
27/04/2013 07:36:33,-32.008557,27.3717,61.336521
27/04/2013 07:36:01,-32.010245,27.362903,56.388171
27/04/2013 07:35:30,-32.011923,27.35417,69.196341
27/04/2013 07:34:59,-32.013963,27.343508,73.511763
27/04/2013 07:34:29,-32.015923,27.333322,67.930484
27/04/2013 07:33:57,-32.017822,27.323427,70.669338
27/04/2013 07:33:27,-32.019778,27.31322,72.01575
27/04/2013 07:32:55,-32.021767,27.302907,70.772908
27/04/2013 07:32:25,-32.023398,27.29302,69.299911
27/04/2013 07:31:54,-32.023395,27.282613,72.383999
27/04/2013 07:31:22,-32.023378,27.272315,68.63246
27/04/2013 07:31:01,-32.02336,27.262512,69.276896
27/04/2013 07:30:20,-32.023337,27.252365,67.263033
27/04/2013 07:29:50,-32.023315,27.242383,68.333257
27/04/2013 07:29:19,-32.023297,27.232717,70.381644
27/04/2013 07:28:48,-32.02329,27.221952,75.560149
27/04/2013 07:28:17,-32.023038,27.211607,68.655475
27/04/2013 07:27:46,-32.020068,27.202278,67.193986
27/04/2013 07:27:14,-32.017033,27.193538,65.778528
27/04/2013 07:26:44,-32.013858,27.184405,65.513848
27/04/2013 07:26:23,-32.010802,27.175622,66.353917
27/04/2013 07:26:21,-32.007632,27.16655,66.468995
27/04/2013 07:26:19,-32.005538,27.159512,64.501163
27/04/2013 07:23:50,-32.003433,27.129337,69.875301
27/04/2013 07:23:49,-32.005325,27.120167,61.152396
27/04/2013 07:22:47,-32.00698,27.112093,61.739293
27/04/2013 07:22:17,-32.005748,27.102795,63.361892
27/04/2013 07:21:46,-32.004577,27.093997,62.107543
27/04/2013 07:21:15,-32.004003,27.08511,58.413542
27/04/2013 07:20:43,-32.004237,27.077255,51.785055
27/04/2013 07:20:12,-32.004487,27.06902,67.182478
27/04/2013 07:19:41,-32.004755,27.05964,63.396415
27/04/2013 07:19:10,-32.00503,27.050398,64.57021
27/04/2013 07:18:39,-32.00531,27.0411,60.807162
27/04/2013 07:18:08,-32.005592,27.03149,68.183656
27/04/2013 07:17:37,-32.005892,27.021487,68.390796
27/04/2013 07:17:06,-32.006202,27.011517,65.939637
27/04/2013 07:16:35,-32.006395,27.003082,48.298195
27/04/2013 07:16:05,-32.002707,27.002273,28.769475
27/04/2013 07:15:33,-31.997472,27.000957,62.234128
27/04/2013 07:15:02,-31.990797,26.99691,61.209935
27/04/2013 07:14:45,-31.985267,26.991342,51.508868
27/04/2013 07:14:42,-31.979888,26.985972,64.915443
27/04/2013 07:14:40,-31.975048,26.981165,66.641612
27/04/2013 07:12:53,-31.96435,26.974013,66.411456
27/04/2013 07:12:20,-31.956578,26.971567,62.751979
27/04/2013 07:12:11,-31.949757,26.966612,65.479325
27/04/2013 07:11:20,-31.942958,26.961273,65.928129
27/04/2013 07:10:48,-31.937088,26.95581,55.214376
27/04/2013 07:10:17,-31.933228,26.948432,59.598844
27/04/2013 07:09:46,-31.929597,26.941057,58.137355
27/04/2013 07:09:15,-31.926118,26.933893,58.367511
27/04/2013 07:08:43,-31.922218,26.925877,58.033785
27/04/2013 07:08:13,-31.919133,26.918855,57.274271
27/04/2013 07:07:42,-31.916873,26.911613,49.598575
27/04/2013 07:07:11,-31.914373,26.906815,22.555268
27/04/2013 07:06:40,-31.911535,26.900822,57.665536
27/04/2013 07:06:09,-31.907887,26.894128,47.285509
27/04/2013 07:05:38,-31.904783,26.888958,33.855918
27/04/2013 07:05:07,-31.903975,26.887642,0.598405
27/04/2013 07:04:47,-31.903953,26.887595,6.432855
27/04/2013 07:04:45,-31.901108,26.882845,46.698612
27/04/2013 07:04:43,-31.89901,26.879303,24.948889
27/04/2013 07:02:50,-31.898858,26.878237,0
27/04/2013 07:02:19,-31.898858,26.878235,0
27/04/2013 07:01:48,-31.898858,26.878235,0
27/04/2013 07:01:17,-31.898855,26.878233,0
27/04/2013 07:00:47,-31.898855,26.878232,0
27/04/2013 07:00:16,-31.898855,26.878232,0
27/04/2013 06:59:44,-31.898857,26.878232,0
27/04/2013 06:59:14,-31.898857,26.878232,0
27/04/2013 06:58:44,-31.898858,26.878228,0
27/04/2013 06:58:42,-31.89886,26.878227,0
27/04/2013 06:57:41,-31.89886,26.878227,0
27/04/2013 06:57:11,-31.89886,26.878227,0
27/04/2013 06:56:39,-31.89886,26.878225,0
27/04/2013 06:56:07,-31.89886,26.878225,0
27/04/2013 06:55:36,-31.898858,26.878225,0
27/04/2013 06:55:06,-31.898858,26.878225,0
27/04/2013 06:54:35,-31.898857,26.878225,0
27/04/2013 06:54:04,-31.898857,26.878225,0
27/04/2013 06:53:33,-31.898857,26.878225,0
27/04/2013 06:53:02,-31.898855,26.878227,0
27/04/2013 06:52:31,-31.898855,26.878227,0
27/04/2013 06:52:00,-31.898855,26.878227,0
27/04/2013 06:51:40,-31.898852,26.878222,0
27/04/2013 06:51:38,-31.898852,26.878222,0
27/04/2013 06:51:36,-31.898868,26.878237,0
27/04/2013 06:50:03,-31.898857,26.878257,0
27/04/2013 06:49:32,-31.898852,26.878257,0
27/04/2013 06:49:14,-31.898842,26.87826,0
27/04/2013 06:49:12,-31.898825,26.878265,0
27/04/2013 06:49:10,-31.898825,26.878265,0
27/04/2013 06:47:08,-31.898887,26.878208,0
27/04/2013 06:47:06,-31.898915,26.8782,0
27/04/2013 06:47:04,-31.898918,26.878195,0
27/04/2013 06:39:41,-31.898872,26.878273,0
27/04/2013 06:39:39,-31.898875,26.878273,0
27/04/2013 06:39:37,-31.898865,26.878275,0
27/04/2013 06:36:41,-31.89886,26.878213,0
27/04/2013 06:36:39,-31.898657,26.878418,0.287695
27/04/2013 06:36:37,-31.898625,26.878283,0
27/04/2013 06:35:04,-31.898018,26.876725,20.334265
27/04/2013 06:34:34,-31.89743,26.87524,16.513679
27/04/2013 06:34:14,-31.896207,26.8718,22.497729
27/04/2013 06:34:12,-31.895202,26.869062,22.796932
27/04/2013 06:34:10,-31.89442,26.867063,35.397962
27/04/2013 06:22:20,-31.965193,26.821253,0
27/04/2013 06:21:49,-31.965195,26.821253,0
27/04/2013 06:21:17,-31.965195,26.821257,0
27/04/2013 06:20:50,-31.965195,26.821258,0
27/04/2013 06:20:16,-31.965197,26.821265,0
27/04/2013 06:19:45,-31.965197,26.821265,0
27/04/2013 06:19:14,-31.965197,26.821265,0
27/04/2013 06:18:43,-31.965197,26.821265,0
27/04/2013 06:18:12,-31.965197,26.821265,0
27/04/2013 06:17:41,-31.965197,26.821267,0
27/04/2013 06:17:11,-31.96551,26.820977,9.885192
27/04/2013 06:16:40,-31.967883,26.819157,3.061072
27/04/2013 06:16:09,-31.966525,26.816163,36.790405
27/04/2013 06:15:37,-31.96436,26.811495,25.271107
27/04/2013 06:15:08,-31.963335,26.808638,21.059256
27/04/2013 06:14:37,-31.962335,26.8045,45.812512
27/04/2013 06:14:06,-31.961315,26.800288,12.49746
27/04/2013 06:13:34,-31.959758,26.79407,51.08308
27/04/2013 06:13:04,-31.957517,26.788168,31.934117
27/04/2013 06:12:32,-31.955762,26.784568,48.413273
27/04/2013 06:12:01,-31.950927,26.78338,43.384368
27/04/2013 06:11:30,-31.947745,26.783917,19.781891
27/04/2013 06:11:01,-31.942528,26.784627,39.068947
27/04/2013 06:10:40,-31.94028,26.782403,30.300011
27/04/2013 06:10:38,-31.9389,26.779432,37.941184
27/04/2013 06:09:27,-31.93463,26.774205,39.506243
27/04/2013 06:08:55,-31.934045,26.772163,17.940645
27/04/2013 06:08:25,-31.935832,26.769452,16.295031
27/04/2013 06:07:54,-31.936848,26.766148,31.462298
27/04/2013 06:07:23,-31.937268,26.761965,47.90693
27/04/2013 06:06:54,-31.937843,26.754613,52.95885
27/04/2013 06:06:21,-31.938558,26.747937,39.862985
27/04/2013 06:05:50,-31.939025,26.742838,34.845588
27/04/2013 06:05:19,-31.939397,26.738772,17.526364
27/04/2013 06:04:48,-31.939787,26.734555,24.396515
27/04/2013 06:04:17,-31.940072,26.731413,13.233958
27/04/2013 06:03:46,-31.940085,26.731285,0
27/04/2013 06:03:15,-31.940085,26.731285,0
27/04/2013 06:02:44,-31.940085,26.731287,0
27/04/2013 06:02:13,-31.940085,26.731288,0
27/04/2013 06:01:42,-31.940085,26.73129,0
27/04/2013 06:01:22,-31.940087,26.731285,2.267035
27/04/2013 06:00:40,-31.940583,26.726078,65.329724
27/04/2013 06:00:09,-31.94151,26.716042,69.081263
27/04/2013 05:59:38,-31.942288,26.705652,69.576098
27/04/2013 05:59:07,-31.940055,26.697138,54.77708
27/04/2013 05:58:36,-31.937697,26.690392,52.544569
27/04/2013 05:58:17,-31.93498,26.682482,62.867057
27/04/2013 05:58:15,-31.932125,26.67421,57.803629
27/04/2013 05:58:13,-31.930212,26.668588,55.14533
27/04/2013 05:35:35,-31.926415,26.525445,59.184564
27/04/2013 05:35:04,-31.925893,26.517703,44.638717
27/04/2013 05:34:34,-31.925648,26.51373,2.209496
27/04/2013 05:34:14,-31.925647,26.513725,0
27/04/2013 05:34:12,-31.925645,26.51373,0
27/04/2013 05:34:10,-31.925628,26.513392,22.417175
27/04/2013 05:32:25,-31.925018,26.504042,46.399409
27/04/2013 05:31:55,-31.924643,26.499585,7.698712
27/04/2013 05:31:24,-31.924637,26.499538,0
27/04/2013 05:30:53,-31.924637,26.499538,0
27/04/2013 05:30:23,-31.924637,26.499538,0
27/04/2013 05:29:50,-31.924637,26.499538,0
27/04/2013 05:29:20,-31.924637,26.499538,0
27/04/2013 05:28:49,-31.924637,26.49954,0
27/04/2013 05:28:17,-31.924637,26.49954,0
27/04/2013 05:27:47,-31.924638,26.49954,0
27/04/2013 05:27:16,-31.924638,26.49954,0
27/04/2013 05:26:45,-31.924638,26.49954,0
27/04/2013 05:26:14,-31.924638,26.499542,0
27/04/2013 05:25:43,-31.924638,26.499542,0
27/04/2013 05:25:13,-31.924638,26.49954,0
27/04/2013 05:24:41,-31.924638,26.499542,0
27/04/2013 05:24:10,-31.924637,26.499543,0
27/04/2013 05:23:40,-31.924632,26.499552,0.126586
27/04/2013 05:23:08,-31.924632,26.499555,0
27/04/2013 05:22:38,-31.924632,26.499555,0
27/04/2013 05:22:06,-31.924632,26.499558,0
27/04/2013 05:21:36,-31.924632,26.499563,0
27/04/2013 05:21:04,-31.924632,26.499565,0
27/04/2013 05:20:33,-31.924632,26.499565,0
27/04/2013 05:20:02,-31.924632,26.499565,0
27/04/2013 05:19:32,-31.924632,26.499568,0
27/04/2013 05:19:01,-31.924633,26.499573,0.057539
27/04/2013 05:18:30,-31.924633,26.499585,0.080555
27/04/2013 05:17:59,-31.924637,26.499603,0
27/04/2013 05:17:28,-31.924638,26.499612,0
27/04/2013 05:16:58,-31.924602,26.498248,43.085166
27/04/2013 05:16:27,-31.92407,26.48831,73.707395
27/04/2013 05:15:56,-31.926245,26.478695,59.104009
27/04/2013 05:15:24,-31.928272,26.470195,75.813321
27/04/2013 05:14:54,-31.931712,26.459715,76.941084
27/04/2013 05:14:23,-31.935957,26.449435,80.750162
27/04/2013 05:13:51,-31.937185,26.438812,70.197519
27/04/2013 05:13:21,-31.934628,26.428777,76.38871
27/04/2013 05:12:50,-31.93313,26.41749,81.659278
27/04/2013 05:12:19,-31.933695,26.40579,77.263302
27/04/2013 05:11:18,-31.935988,26.385547,69.909824
27/04/2013 05:10:46,-31.94158,26.377425,75.583165
27/04/2013 05:10:15,-31.94848,26.369817,76.59585
27/04/2013 05:09:44,-31.95541,26.362183,74.535956
27/04/2013 05:09:13,-31.961652,26.355353,71.739563
27/04/2013 05:08:43,-31.967693,26.347935,67.815406
27/04/2013 05:08:11,-31.973328,26.340702,71.486391
27/04/2013 05:07:40,-31.979165,26.332983,68.413812
27/04/2013 05:07:09,-31.984815,26.325495,68.655475
27/04/2013 05:06:39,-31.990623,26.318183,70.358628
27/04/2013 05:06:07,-31.996132,26.311282,55.490563
27/04/2013 05:05:36,-31.999728,26.305958,43.729602
27/04/2013 05:05:06,-32.004,26.299695,61.083349
27/04/2013 05:05:04,-32.008622,26.292928,53.327099
27/04/2013 05:04:03,-32.009567,26.284832,57.009592
27/04/2013 05:03:33,-32.008652,26.27735,44.581178
27/04/2013 05:03:02,-32.00813,26.273245,8.078469
27/04/2013 05:02:32,-32.008383,26.269018,28.102023
27/04/2013 05:02:01,-32.008982,26.266277,12.900233
27/04/2013 05:01:29,-32.008158,26.263265,25.040951
27/04/2013 05:00:58,-32.005393,26.258752,58.988932
27/04/2013 05:00:27,-32.001153,26.251837,61.877387
27/04/2013 04:59:56,-31.997098,26.243275,67.884453
27/04/2013 04:59:26,-31.994003,26.234018,68.275718
27/04/2013 04:58:55,-31.990687,26.224077,76.377202
27/04/2013 04:58:23,-31.984237,26.215903,83.155291
27/04/2013 04:57:54,-31.97442,26.213183,81.129919
27/04/2013 04:57:22,-31.964658,26.210425,77.194255
27/04/2013 04:56:50,-31.958605,26.2018,77.781153
27/04/2013 04:56:20,-31.953625,26.192247,72.683202
27/04/2013 04:55:54,-31.949073,26.183515,71.451868
27/04/2013 04:55:19,-31.944492,26.174767,71.152666
27/04/2013 04:54:47,-31.940263,26.166642,61.589692
27/04/2013 04:54:16,-31.936223,26.158935,58.873854
27/04/2013 04:53:45,-31.934152,26.15059,60.600022
27/04/2013 04:53:15,-31.929907,26.142703,65.628926
27/04/2013 04:52:44,-31.927658,26.133718,63.776172
27/04/2013 04:52:12,-31.928462,26.124227,71.198697
27/04/2013 04:51:42,-31.925677,26.114558,67.366603
27/04/2013 04:51:11,-31.927575,26.104893,66.814229
27/04/2013 04:50:39,-31.929772,26.095162,68.966185
27/04/2013 04:50:08,-31.93188,26.084888,75.203408
27/04/2013 04:49:38,-31.93222,26.074582,66.169792
27/04/2013 04:49:07,-31.934072,26.065365,68.16064
27/04/2013 04:48:36,-31.937548,26.056413,66.733674
27/04/2013 04:48:05,-31.94093,26.047692,64.213468
27/04/2013 04:47:34,-31.944372,26.038815,68.643967
27/04/2013 04:47:03,-31.947922,26.029653,67.999531
27/04/2013 04:46:32,-31.951337,26.020823,69.438005
27/04/2013 04:46:01,-31.954958,26.011367,70.174503
27/04/2013 04:45:30,-31.961072,26.004838,66.422964
27/04/2013 04:45:00,-31.967182,25.997698,72.096304
27/04/2013 04:44:30,-31.974672,25.991937,70.600292
27/04/2013 04:44:28,-31.981758,25.986472,64.340054
27/04/2013 04:44:26,-31.987492,25.98329,47.147416
27/04/2013 04:44:24,-31.993472,25.98601,57.930215
27/04/2013 04:44:22,-31.999475,25.984107,57.239747
27/04/2013 04:44:20,-32.00258,25.976383,61.474614
27/04/2013 04:44:18,-32.003457,25.96742,60.208757
27/04/2013 04:44:16,-32.01003,25.964405,62.774994
27/04/2013 04:40:21,-32.016423,25.959708,71.083619
27/04/2013 04:39:50,-32.022023,25.952267,64.271007
27/04/2013 04:39:20,-32.025345,25.943228,69.35745
27/04/2013 04:38:50,-32.028862,25.9337,71.785594
27/04/2013 04:38:17,-32.032418,25.924053,73.31613
27/04/2013 04:37:46,-32.036117,25.914002,72.418522
27/04/2013 04:37:17,-32.039655,25.90435,70.887986
27/04/2013 04:36:44,-32.04392,25.895587,69.299911
27/04/2013 04:36:14,-32.048623,25.887172,65.893606
27/04/2013 04:35:43,-32.053262,25.87885,69.783239
27/04/2013 04:35:12,-32.057968,25.870402,67.078908
27/04/2013 04:34:41,-32.063477,25.863285,68.252702
27/04/2013 04:34:10,-32.070168,25.856613,69.104279
27/04/2013 04:33:39,-32.077152,25.849648,67.424142
27/04/2013 04:33:09,-32.083217,25.842887,69.622129
27/04/2013 04:32:37,-32.089953,25.837165,67.74636
27/04/2013 04:32:06,-32.092852,25.827822,65.08806
27/04/2013 04:31:35,-32.095507,25.818715,68.94317
27/04/2013 04:31:04,-32.100347,25.810435,70.749893
27/04/2013 04:30:35,-32.105043,25.802437,61.681754
27/04/2013 04:30:02,-32.104678,25.794712,38.976885
27/04/2013 04:29:31,-32.104548,25.789768,40.380835
27/04/2013 04:29:01,-32.10654,25.783083,54.270738
27/04/2013 04:28:29,-32.111012,25.777572,59.115517
27/04/2013 04:27:58,-32.118058,25.776362,62.717455
27/04/2013 04:27:28,-32.125267,25.77404,61.842863
27/04/2013 04:26:57,-32.132523,25.771765,61.509138
27/04/2013 04:26:26,-32.137075,25.764075,66.998353
27/04/2013 04:25:55,-32.142727,25.757392,66.75669
27/04/2013 04:25:24,-32.149813,25.753485,60.059156
27/04/2013 04:24:53,-32.152682,25.745478,70.600292
27/04/2013 04:24:22,-32.153633,25.735635,60.680577
27/04/2013 04:23:51,-32.155553,25.727533,57.734582
27/04/2013 04:23:20,-32.157377,25.719932,54.270738
27/04/2013 04:22:49,-32.159383,25.711518,64.075375
27/04/2013 04:22:18,-32.161277,25.701847,69.886809
27/04/2013 04:21:47,-32.162953,25.69182,69.495544
27/04/2013 04:21:16,-32.164593,25.682138,67.240017
27/04/2013 04:20:45,-32.166232,25.672362,65.053537
27/04/2013 04:20:14,-32.167837,25.662662,68.885631
27/04/2013 04:19:44,-32.169452,25.652945,66.538042
27/04/2013 04:19:12,-32.17086,25.64466,57.596489
27/04/2013 04:18:42,-32.172183,25.636668,47.642251
27/04/2013 04:18:11,-32.174773,25.63339,12.428413
27/04/2013 04:17:40,-32.173238,25.628272,49.391435
27/04/2013 04:17:09,-32.170362,25.622873,37.641981
27/04/2013 04:16:38,-32.170013,25.619758,26.962752
27/04/2013 04:16:07,-32.169503,25.617167,35.51304
27/04/2013 04:15:36,-32.16622,25.616078,30.092871
27/04/2013 04:15:05,-32.165705,25.613883,41.094318
27/04/2013 04:14:34,-32.164957,25.607742,52.498538
27/04/2013 04:14:04,-32.160217,25.60199,58.643698
27/04/2013 04:13:33,-32.158527,25.59432,53.856457
27/04/2013 04:13:02,-32.156432,25.588128,47.964469
27/04/2013 04:12:31,-32.15145,25.584108,47.400587
27/04/2013 04:12:00,-32.147697,25.581063,16.479155
