Timestamp,Latitude,Longitude,Value
07/04/2013 20:01:57,-32.296223,24.527748,60.81867
07/04/2013 20:01:27,-32.291152,24.534082,66.952322
07/04/2013 20:00:56,-32.28328,24.539567,80.727147
07/04/2013 20:00:24,-32.274737,24.545608,81.198966
07/04/2013 19:59:53,-32.266165,24.542735,66.595581
07/04/2013 19:59:22,-32.259652,24.53896,52.233859
07/04/2013 19:58:51,-32.254867,24.537078,23.32629
07/04/2013 19:58:20,-32.252357,24.536092,32.060703
07/04/2013 19:57:50,-32.250943,24.535852,2.520206
07/04/2013 19:57:19,-32.250083,24.538603,11.358189
07/04/2013 19:56:50,-32.245102,24.538058,58.919885
07/04/2013 19:56:17,-32.23643,24.535382,71.106634
07/04/2013 19:55:46,-32.228232,24.537905,72.291937
07/04/2013 19:55:15,-32.219853,24.542122,71.80861
07/04/2013 19:54:44,-32.211947,24.546627,71.728055
07/04/2013 19:54:12,-32.203505,24.551372,75.652211
07/04/2013 19:53:41,-32.195132,24.555233,77.597028
07/04/2013 19:53:10,-32.186395,24.559795,68.701506
07/04/2013 19:52:40,-32.178415,24.564002,75.180392
07/04/2013 19:52:09,-32.16981,24.567743,73.753426
07/04/2013 19:51:46,-32.160867,24.571573,76.607358
07/04/2013 19:51:44,-32.151783,24.575783,80.082711
07/04/2013 19:51:41,-32.14218,24.576875,82.211652
07/04/2013 19:50:05,-32.133915,24.579657,70.784416
07/04/2013 19:49:34,-32.129667,24.589187,75.260947
07/04/2013 19:49:15,-32.124262,24.59812,76.296648
07/04/2013 19:49:13,-32.118763,24.607213,71.037588
07/04/2013 19:49:11,-32.113105,24.609005,62.038496
07/04/2013 19:44:13,-32.045115,24.617693,70.473706
07/04/2013 19:43:42,-32.036465,24.621908,71.118142
07/04/2013 19:43:12,-32.029427,24.627697,69.863793
07/04/2013 19:42:41,-32.02341,24.635137,71.095127
07/04/2013 19:42:11,-32.017443,24.643163,73.937551
07/04/2013 19:41:39,-32.011528,24.651398,72.383999
07/04/2013 19:41:08,-32.005747,24.659445,71.705039
07/04/2013 19:40:37,-32.000087,24.668283,73.603825
07/04/2013 19:40:06,-31.994713,24.677133,79.737477
07/04/2013 19:39:36,-31.988768,24.686935,84.283054
07/04/2013 19:39:04,-31.9826,24.697197,85.560419
07/04/2013 19:38:33,-31.976267,24.707725,87.988562
07/04/2013 19:38:03,-31.969443,24.716662,74.121675
07/04/2013 19:37:31,-31.963602,24.72367,71.589962
07/04/2013 19:37:00,-31.95595,24.727303,67.309064
